64,1,1,1,0,0,0,1,1,1,0,1,2,1,0,0,2,1
65,1,1,0,1,1,1,1,0,0,0,0,1,1,1,0,1,0
66,0,1,0,1,1,1,1,0,0,0,1,1,0,1,0,1,0
67,0,1,0,1,1,1,0,0,0,1,0,1,1,1,0,1,0
68,1,2,1,0,0,0,1,1,1,0,0,0,1,0,1,1,1
69,1,1,1,0,0,0,1,1,1,0,0,0,0,0,1,2,1
70,1,0,1,0,0,0,1,1,1,0,0,0,1,0,1,1,1
71,1,1,1,1,0,0,1,1,1,1,1,0,0,1,0,1,0
72,1,1,1,0,0,0,1,1,1,0,1,0,0,0,1,1,1
73,1,0,1,1,1,0,1,0,1,1,0,0,1,1,0,0,0
74,1,0,1,0,0,1,1,1,1,1,1,0,0,1,1,2,1
75,0,1,1,1,1,1,0,0,0,1,1,0,1,1,0,0,1
76,0,1,1,0,1,1,0,0,0,1,1,1,0,1,0,1,1
77,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1
78,1,1,1,0,1,1,0,0,0,1,1,0,0,1,0,1,1
79,0,0,0,1,1,0,0,0,0,1,0,1,1,1,0,0,0
80,1,0,1,0,0,1,1,1,1,1,0,1,0,1,0,2,1
81,1,0,1,0,0,0,1,1,2,1,1,1,2,1,0,2,1
82,0,0,0,1,1,1,0,0,0,1,0,1,0,1,0,1,0
83,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,2,0
84,0,2,0,1,1,1,0,0,0,1,0,1,1,1,0,0,0
85,0,0,1,0,1,1,0,0,0,1,1,1,1,1,0,2,1
86,0,0,0,1,1,1,0,0,0,1,0,1,1,1,0,1,0
87,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,1,0
88,0,1,1,0,1,1,1,0,1,1,1,0,1,1,0,1,1
89,0,0,0,1,1,1,0,0,0,1,0,2,1,1,0,1,0
90,1,0,1,0,0,0,1,1,1,1,0,0,1,0,1,1,1
91,1,0,1,0,0,0,1,1,1,1,1,0,1,0,1,1,1
92,1,1,1,0,0,0,1,1,0,1,1,0,1,2,1,1,1
93,1,0,1,0,0,0,1,0,1,1,1,0,2,0,1,0,1
94,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,1
95,1,0,1,0,1,1,0,2,2,0,1,2,0,2,1,1,1
96,0,0,2,0,1,1,0,0,0,0,1,1,0,1,0,0,1
97,1,0,0,0,1,1,1,0,0,1,1,0,1,1,0,1,1
98,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,1,1
99,0,0,0,1,1,1,0,0,0,1,2,1,1,1,0,1,0
100,1,0,0,0,1,1,0,0,0,0,1,1,0,1,0,1,1
101,1,0,1,0,1,1,1,0,0,0,1,0,1,1,0,1,1
102,1,0,1,0,1,1,1,0,2,0,1,0,2,1,1,0,1
103,1,0,0,0,1,1,2,0,2,0,0,0,1,1,2,0,1
104,2,2,2,2,0,1,1,1,1,1,2,0,1,1,0,2,1
105,1,1,1,0,0,0,0,1,1,0,1,0,1,0,1,2,1
106,0,1,0,1,1,1,0,0,0,0,0,1,0,1,0,1,0
107,0,2,2,2,2,2,2,2,2,2,2,2,0,1,2,2,0
108,1,2,1,0,0,0,1,1,1,0,0,0,0,0,1,1,1
109,1,2,1,0,0,0,1,1,1,0,0,0,0,0,1,1,1
110,0,0,1,0,0,0,1,1,1,1,0,0,1,0,1,1,1
111,0,2,0,1,1,1,0,0,0,1,0,1,1,1,0,1,0
112,0,2,1,0,0,1,1,1,0,1,0,0,0,0,1,1,1
113,0,2,0,1,1,1,0,0,0,1,0,1,2,1,0,2,0
114,1,2,1,0,0,0,1,1,1,0,0,0,0,0,1,1,1
115,0,2,1,0,2,2,1,1,1,1,2,2,0,0,1,1,1
116,1,0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,1
117,1,1,1,1,1,0,1,0,0,0,0,1,1,1,0,1,0
118,0,1,1,0,0,0,0,1,1,1,1,0,1,0,1,1,1
119,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,1,0
120,0,2,2,1,1,1,0,0,0,1,0,1,1,1,2,1,0
121,0,2,0,1,1,1,0,0,0,1,0,1,1,1,0,2,0
122,0,0,0,1,1,1,0,0,0,1,0,1,0,1,0,1,0
123,1,2,0,1,1,1,0,1,0,0,0,1,0,1,0,2,0
124,0,2,1,0,0,0,1,1,1,0,0,0,0,0,1,1,1
125,0,2,0,1,1,1,0,0,0,1,0,1,1,1,0,2,0
126,0,2,0,1,1,1,0,0,0,0,0,1,1,1,0,2,0
127,0,2,1,0,0,0,1,1,1,1,1,0,0,1,1,2,1
128,0,2,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1
129,2,2,1,0,0,0,1,1,2,0,2,2,1,2,2,1,1
130,1,2,1,0,2,2,1,1,1,0,0,0,1,0,1,0,1
131,0,0,1,0,0,1,0,1,1,1,0,0,0,1,0,1,1
132,0,0,0,1,1,1,0,0,0,1,0,1,1,1,0,1,0
133,0,0,0,1,1,1,0,0,0,1,0,1,0,1,0,1,0
134,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,1,0
135,0,0,0,1,1,1,0,0,0,1,0,1,1,1,0,1,0
136,0,1,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0
137,0,2,1,0,0,1,1,1,1,1,0,0,1,1,1,0,1
138,0,0,1,0,0,1,1,1,1,1,0,0,0,1,0,1,1
139,1,0,1,0,0,1,1,1,1,0,0,0,0,0,1,2,1
140,0,0,0,1,0,0,1,1,1,1,0,0,1,1,0,2,0
141,0,0,0,1,1,1,1,1,1,1,0,1,1,1,2,2,0
142,0,0,0,1,1,1,1,1,1,1,0,1,0,1,0,0,0
143,2,1,0,0,0,0,1,1,1,1,1,0,1,1,1,2,1
144,0,2,0,0,0,1,1,1,1,1,0,0,1,1,0,1,1
145,0,0,1,0,0,1,1,1,1,1,0,0,1,1,2,1,1
146,0,1,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0
147,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,2,1
148,0,1,0,1,1,1,0,0,0,1,1,1,1,1,0,2,0
149,0,0,1,0,0,0,1,1,1,1,0,0,2,0,1,2,1
150,1,1,0,1,1,1,0,0,0,1,0,1,1,1,0,1,0
151,1,1,2,1,1,1,0,0,1,0,1,2,0,1,0,1,1
152,0,1,1,0,0,1,0,1,1,1,1,0,2,0,1,2,1
153,0,0,1,0,0,1,1,1,1,1,1,0,1,1,0,1,1
154,0,1,0,1,1,1,0,0,0,0,0,1,2,1,0,2,0
155,1,1,0,1,1,1,0,2,0,0,1,1,1,1,0,2,0
156,1,1,0,1,1,1,1,0,0,0,0,1,1,1,0,1,0
157,0,1,1,0,0,1,0,1,1,0,1,0,0,2,2,2,1
158,0,1,0,1,1,1,0,0,0,1,0,1,1,1,0,1,0
159,0,1,1,0,2,1,1,1,1,1,1,0,1,2,0,1,1
160,0,1,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1
161,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,2,1
162,0,1,1,0,1,1,1,0,0,0,1,1,1,1,0,2,1
163,0,1,0,1,1,1,1,0,0,0,0,1,0,1,0,1,0
164,1,1,0,0,1,1,0,0,0,1,1,1,0,1,0,2,1
165,0,1,1,0,0,1,1,1,1,1,1,0,0,0,1,1,1
166,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0
167,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0
168,0,0,1,1,1,1,0,0,1,0,0,0,2,1,1,1,1
169,1,0,1,0,0,0,1,1,1,1,1,0,1,1,0,1,1
170,1,0,1,0,0,0,2,1,1,2,0,0,0,0,1,2,1
171,0,2,0,1,1,1,0,0,0,1,0,1,1,1,0,1,0
172,0,1,1,0,0,0,1,1,1,1,0,0,0,0,1,2,1
173,0,0,0,0,1,1,0,0,0,1,1,1,1,1,0,0,1
174,1,2,1,0,0,0,1,1,1,0,0,0,2,0,1,1,1
175,0,1,1,0,0,0,1,1,1,1,0,0,0,0,1,2,1
176,0,0,1,1,0,0,1,1,1,1,0,0,0,1,1,1,0
177,0,0,1,0,0,0,1,1,1,1,1,2,0,0,1,1,1
178,2,0,1,0,0,0,1,1,1,1,1,2,0,0,1,1,1
179,1,0,1,0,0,0,1,1,1,1,0,0,0,0,1,1,1
180,2,2,1,0,0,0,1,1,1,2,2,0,1,0,2,1,1
181,0,0,1,0,0,0,1,1,1,1,1,0,1,0,1,1,1
182,1,2,1,0,0,0,1,1,1,0,0,0,0,0,1,0,1
183,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,1,1
184,0,0,1,0,0,0,1,1,1,1,1,0,2,0,1,0,1
185,1,0,1,0,0,0,1,1,1,1,0,2,1,0,1,1,1
186,0,1,1,0,0,0,1,1,1,1,1,0,0,0,1,1,1
187,1,0,1,0,0,0,1,1,1,0,0,0,0,0,1,1,1
188,1,2,0,1,1,1,1,1,0,0,0,1,0,1,2,1,0
189,1,0,1,0,0,0,1,1,1,0,0,0,0,0,1,1,1
190,0,2,0,1,1,1,0,0,0,0,0,1,1,1,0,2,0
191,0,1,0,1,1,1,0,2,0,1,0,1,0,1,0,1,0
192,0,0,0,0,0,1,1,1,1,0,1,0,2,1,1,2,1
193,0,0,1,0,0,0,1,1,1,0,0,0,1,0,1,0,1
194,0,0,1,0,0,1,1,2,1,1,1,0,1,0,1,1,1
195,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,2,0
196,0,0,1,0,0,1,1,1,1,0,1,1,1,1,1,0,1
197,0,2,1,1,1,1,0,0,0,1,0,0,0,1,0,1,0
198,0,0,1,0,0,0,1,1,1,1,1,0,1,0,1,1,1
199,1,1,0,0,0,0,1,1,2,0,1,0,1,0,1,1,1
200,0,0,1,0,0,0,1,1,1,0,0,0,0,1,1,1,1
201,1,1,1,0,0,0,1,1,1,0,0,0,1,0,1,2,1
202,1,0,1,0,0,1,1,1,1,1,1,0,0,0,1,1,1
203,1,0,1,0,0,0,1,1,1,1,0,0,0,0,1,2,1
204,0,0,1,1,1,1,1,0,0,0,0,1,0,1,0,1,0
205,0,0,1,0,0,1,1,1,1,1,0,1,0,0,0,2,1
206,0,0,0,1,1,1,0,0,0,1,0,1,0,1,0,2,0
207,1,2,0,1,1,1,1,0,0,1,0,1,1,1,0,1,0
208,0,0,1,0,0,0,1,1,1,0,0,2,0,0,1,1,1
209,1,1,1,0,0,0,1,1,1,1,1,0,0,0,0,2,1
210,0,0,1,0,0,1,1,1,1,0,0,0,0,0,1,1,1
211,0,1,0,1,1,1,0,0,0,1,0,1,0,1,0,1,0
212,0,0,1,0,0,0,1,1,1,0,1,0,0,0,1,1,1
213,0,1,1,0,0,1,0,1,1,0,1,0,0,0,1,1,1
214,1,1,0,1,1,1,0,0,0,1,0,1,0,1,0,2,0
215,0,1,1,1,1,1,0,0,0,1,1,1,2,1,1,1,1
216,1,1,1,0,1,1,0,0,2,1,0,0,0,1,1,2,1
217,0,1,0,1,1,1,0,0,0,1,0,1,1,1,0,1,0
218,1,2,1,0,0,0,1,1,1,0,2,0,1,0,1,1,1
219,0,1,1,0,0,0,0,1,1,0,1,0,1,1,1,0,1
220,0,0,1,0,0,0,1,1,1,0,0,0,1,0,1,0,1
221,0,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,1
222,1,0,1,0,0,0,1,1,1,0,1,0,1,0,1,1,1
223,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0
224,0,1,0,1,1,1,0,0,0,1,0,2,1,1,0,1,0
225,0,2,0,1,1,1,0,0,0,0,0,1,1,1,0,1,0
226,0,0,1,0,0,1,1,1,1,0,1,0,1,1,1,1,1
227,1,0,1,0,0,0,1,1,1,0,0,0,1,0,2,2,1
228,0,1,0,1,1,1,0,0,0,0,0,1,0,2,0,1,0
229,0,1,1,1,1,1,1,0,1,1,0,1,1,1,0,0,0
230,0,1,0,1,1,1,0,0,0,0,0,1,1,1,0,2,0
231,0,1,0,1,1,1,0,0,1,1,0,1,0,1,0,1,0
232,0,1,1,0,0,0,1,1,0,0,1,0,0,0,1,1,1
233,0,1,0,1,1,1,0,0,0,1,0,1,1,1,0,1,0
234,0,0,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1
235,0,0,0,1,1,1,0,0,0,1,0,1,0,1,0,0,0
236,0,0,1,0,0,0,1,1,1,0,0,0,1,0,1,2,1
237,1,0,1,0,0,1,1,1,0,0,0,1,0,0,0,2,1
238,1,1,1,0,0,0,1,1,2,1,0,0,0,0,1,1,1
239,0,0,0,1,1,1,1,0,0,1,0,0,0,1,1,1,0
240,0,0,0,1,0,1,1,2,1,0,0,1,0,1,0,1,0
241,1,0,1,0,0,0,1,1,1,1,1,0,1,1,1,1,1
242,0,0,0,0,1,1,1,0,0,0,0,2,0,1,1,1,0
243,0,1,1,0,0,0,1,1,2,1,0,0,0,0,1,1,1
244,1,0,1,0,0,0,0,1,1,1,0,0,1,0,1,1,1
245,1,0,1,0,0,0,1,1,1,1,1,0,1,0,1,1,1
246,0,0,1,0,1,0,1,1,1,0,0,0,1,1,2,2,1
247,0,1,0,1,1,1,2,0,0,0,0,2,1,1,0,1,0
248,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,1,0
249,1,0,1,0,0,0,1,1,2,0,1,0,0,0,1,2,1
250,0,1,0,1,1,1,0,0,0,0,0,1,0,1,0,1,0
251,0,1,0,1,1,1,0,0,0,0,0,1,0,1,0,1,0
252,1,1,1,0,0,1,1,1,1,0,0,0,0,0,1,1,1
253,0,1,0,1,1,1,0,0,0,0,0,1,1,1,0,1,0
254,1,0,1,0,0,0,1,1,1,1,0,0,1,0,0,1,1
255,1,0,1,0,0,0,1,1,1,1,0,0,1,1,1,2,1
256,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0
257,0,0,0,1,1,0,0,0,0,0,0,1,1,1,2,0,0
258,0,0,1,0,0,0,1,1,1,0,1,0,1,0,1,1,1
259,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1
260,1,0,1,0,0,0,1,1,1,1,0,0,1,0,0,1,1
261,1,0,1,0,0,2,1,1,1,0,2,2,0,2,2,1,1
262,1,0,1,0,0,0,1,1,1,1,0,0,1,0,1,2,1
263,1,0,1,0,0,0,1,1,1,0,0,0,0,0,1,1,1
264,1,0,1,0,0,0,1,1,1,0,0,0,0,0,1,1,1
265,1,0,1,0,0,0,1,1,1,1,0,0,1,0,0,1,1
266,0,0,0,1,1,1,0,0,0,1,0,1,1,1,0,0,0
267,1,0,0,0,0,0,1,1,1,1,0,0,1,1,0,1,0
268,1,0,1,0,0,0,1,1,1,0,0,0,1,0,1,1,1
269,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,2,1
270,1,1,1,0,0,0,1,1,1,0,0,0,0,0,1,2,1
271,0,1,1,0,0,1,1,1,1,0,2,0,0,0,0,1,1
272,1,0,1,0,0,0,1,1,1,1,0,0,1,0,1,0,1
273,0,0,0,1,1,0,1,1,0,1,0,1,1,1,2,1,0
274,1,0,0,1,1,0,1,0,0,1,0,0,0,1,1,0,0
275,0,0,1,0,1,1,0,0,0,0,2,0,0,1,0,1,1
276,0,0,0,1,1,1,0,0,0,0,0,1,1,1,1,1,0
277,0,0,1,1,1,1,1,1,0,1,0,0,1,1,0,1,0
278,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,1,0
279,0,0,0,1,1,1,0,0,0,1,0,1,1,1,0,1,0
280,0,0,1,0,0,0,1,1,1,1,0,0,1,1,0,1,1
281,1,0,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0
282,1,0,0,1,1,1,0,0,0,1,0,2,1,1,0,1,0
283,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,2,0
284,0,0,1,0,0,1,1,1,1,1,1,0,0,0,2,2,1
285,0,0,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1
286,0,0,1,0,0,1,2,1,2,1,1,1,1,1,1,2,1
287,1,1,1,2,0,1,1,1,1,0,1,0,1,0,2,2,1
288,1,1,1,0,1,1,0,1,0,1,1,0,0,1,1,2,1
289,1,1,1,0,1,1,0,1,0,1,1,0,0,1,0,1,1
290,1,0,1,0,2,1,2,1,1,1,0,0,0,1,0,0,1
291,1,0,1,0,0,1,1,1,1,1,0,2,0,1,0,1,1
292,1,0,1,0,0,1,1,1,0,1,1,0,1,1,1,1,1
293,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,2,1
294,0,1,1,0,0,1,1,1,0,1,1,0,1,1,0,1,1
295,0,1,0,1,1,1,2,2,0,1,0,1,2,2,2,0,0
296,0,0,1,1,1,1,0,0,0,1,0,1,1,1,1,1,0
297,1,1,1,0,0,1,1,1,1,1,0,0,1,0,1,1,1
298,0,1,0,0,0,0,1,1,1,1,1,0,0,0,1,1,1
299,0,1,1,0,0,1,1,1,1,1,0,0,0,1,1,2,1
300,0,0,0,1,1,0,1,1,1,1,0,1,2,1,0,1,0
301,0,0,2,0,0,1,1,1,1,0,0,0,0,0,1,0,1
302,0,0,0,1,1,1,1,0,0,1,0,1,0,1,0,0,0
303,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,1,0
304,0,1,0,1,1,1,0,0,0,1,0,1,1,1,0,0,0
305,0,0,0,1,1,1,0,0,0,1,0,1,0,1,0,0,0
306,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,1,0
307,1,0,1,0,0,1,1,1,1,0,0,0,1,1,0,1,1
308,0,0,0,1,1,1,0,0,0,1,0,1,0,1,0,1,0
309,1,0,0,0,0,1,1,1,1,1,0,0,1,1,1,2,1
310,0,0,0,1,1,1,0,0,0,1,0,1,1,1,1,1,0
311,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,2,1
312,1,1,1,0,0,0,1,1,1,1,0,0,1,0,1,0,1
313,0,1,1,1,1,1,0,0,0,1,0,1,0,1,0,1,0
314,0,1,0,1,1,1,1,1,0,0,1,1,0,1,1,1,0
315,0,1,1,1,1,1,1,2,0,0,0,0,1,2,1,0,0
316,0,0,0,0,0,1,0,1,1,0,1,1,0,1,1,1,1
317,1,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1
318,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,1,1
319,1,0,1,0,0,0,1,1,1,0,0,0,2,0,1,1,1
320,0,1,1,0,0,1,0,1,1,1,0,0,0,1,0,0,1
321,1,1,1,0,0,0,1,1,1,1,0,0,1,0,0,1,1
322,1,1,1,0,2,1,0,2,0,0,1,0,1,1,0,1,1
323,1,1,1,0,1,1,0,1,2,1,0,0,1,1,0,1,1
324,0,1,0,1,1,1,0,0,0,0,1,1,1,1,0,0,0
325,0,1,0,0,1,1,0,0,2,0,0,1,2,1,0,1,1
326,1,1,0,1,0,0,1,1,1,0,1,0,2,1,0,2,1
327,0,1,0,1,1,1,0,0,0,0,0,1,1,1,0,1,0
328,1,1,1,0,0,0,1,1,1,0,1,0,1,0,0,1,1
329,1,2,1,0,0,1,1,1,1,1,0,0,1,0,1,1,1
330,0,1,0,1,1,1,0,0,0,1,0,1,0,1,0,2,0
331,1,2,1,0,0,0,1,1,1,0,0,0,0,0,1,2,1
332,1,0,1,0,0,0,1,1,1,0,1,0,1,0,1,0,1
333,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,1,1
334,0,1,1,0,0,1,1,1,2,0,1,1,1,0,1,1,1
335,0,0,0,1,1,1,0,0,0,1,1,1,0,1,0,1,0
336,0,0,1,0,0,1,1,1,0,0,1,0,1,1,2,1,1
337,1,0,1,0,0,0,1,1,1,0,0,0,1,0,1,1,1
338,1,0,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1
339,1,0,0,1,1,1,0,0,0,0,1,1,1,1,0,1,0
340,0,0,0,1,1,1,0,0,0,1,1,1,1,1,0,1,0
341,0,2,1,2,0,1,1,1,1,1,1,0,1,2,1,2,1
342,0,1,1,0,1,2,1,0,0,1,1,0,0,0,1,2,1
343,0,0,0,1,1,0,1,0,1,1,0,0,0,1,0,1,0
344,0,0,1,0,0,0,1,1,1,1,1,0,1,0,1,1,1
345,0,0,0,1,1,1,1,0,0,1,0,1,0,1,1,0,0
346,0,0,0,1,1,1,0,0,0,1,0,1,0,1,0,0,0
347,1,0,0,1,1,1,0,0,0,1,0,1,1,1,0,2,0
348,1,0,1,0,0,0,1,1,1,1,0,1,1,0,1,1,1
349,0,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,0
350,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,1,1
351,0,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0
352,0,1,0,1,0,1,1,1,1,0,1,0,0,0,1,2,1
353,0,0,1,1,1,1,1,0,0,1,1,1,0,1,0,0,0
354,0,1,1,0,0,1,1,1,1,1,0,2,0,0,1,0,1
355,1,0,1,1,0,0,0,1,1,1,0,0,0,1,1,1,0
356,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,1,0
357,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,1,0
358,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,1
359,0,0,0,1,1,1,0,0,0,1,2,1,0,1,0,2,0
360,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,2,1
361,1,0,1,0,1,1,1,0,1,1,0,0,0,1,0,1,1
362,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,1
363,1,1,0,1,1,1,0,0,0,1,1,0,0,0,0,2,0
364,1,1,0,1,1,1,0,0,0,0,1,0,0,1,0,2,0
365,0,1,0,0,1,1,0,0,0,1,1,0,1,1,0,1,1
366,1,0,1,0,0,0,1,1,0,1,1,0,0,0,0,1,1
367,1,1,1,0,1,1,1,1,0,1,1,0,0,0,1,1,1
368,0,1,1,0,0,1,1,1,0,1,0,0,0,0,1,1,1
369,0,1,0,1,1,1,0,0,0,0,0,0,1,1,0,2,0
370,1,1,1,0,2,1,1,1,0,1,2,2,1,0,1,0,1
371,1,1,1,0,2,0,1,1,1,1,0,0,1,0,1,1,1
372,0,1,1,1,1,1,0,0,0,0,1,1,0,1,0,1,1
373,0,1,1,2,1,1,0,1,0,1,2,0,1,1,2,1,1
374,0,1,0,1,1,1,0,0,0,0,0,1,1,1,0,1,0
375,0,1,0,1,1,1,0,0,0,0,1,1,1,1,0,2,1
376,1,2,1,0,0,0,1,1,1,0,1,0,0,0,1,1,1
377,0,1,0,1,1,1,2,2,0,0,2,2,1,2,2,1,0
378,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,1,0
379,0,0,0,1,1,1,0,0,0,0,0,1,2,1,0,1,0
380,1,1,1,0,0,1,2,1,1,0,1,0,1,0,1,2,1
381,1,1,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1
382,1,1,0,1,1,1,0,0,0,0,1,0,1,1,0,1,1
383,1,1,1,0,1,1,0,1,1,1,1,0,0,0,0,1,1
384,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,2,1
385,1,1,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1
386,0,2,1,0,1,1,0,1,0,0,1,0,1,0,0,1,1
